list1,list2,Var3,Var4
7,,6,estanque
3,,6,agua
0,,6,piscina
4,,6,mar
5,,6,lago
8,,6,ferri
0,,6,lancha
2,eo,6,ahogado
1,,6,nadador
6,,6,cauce
0,,6,rio
0,,6,canal
9,ce,6,arroyo
0,,6,costa
