list1,list2,Var3,Var4
10,,6,periodista
8,,6,escritor
0,,6,leyenda
1,,6,reportero
0,,6,peri�dico
2,,6,columna
4,,6,editorial
3,,6,imprenta
6,po,6,prensa
9,,6,noticia
0,,6,encabezado
7,,6,art�culo
0,cp,6,anuncio
5,,6,revista
