list1,list2,Var3,Var4
1,,6,mar
2,,6,agua
3,,6,cauce
11,,6,piscina
12,,6,lago
4,,6,rio
8,,6,lancha
9,eo,6,ahogado
5,,6,estanque
13,,6,costa
10,,6,nadador
0,ce,6,arroyo
7,,6,ferri
6,,6,canal
