list1,list2,Var3,Var4
1,,3,caminata
3,,3,alpinista
0,,3,mantenimiento
4,,3,gimnasio
6,,3,ejercicio
0,,3,entrenador
2,eo,3,parapl�jico
0,,3,ciclista
0,,3,movimiento
0,,3,deporte
0,,3,corredor
0,ce,3,atleta
5,,3,aer�bic
0,,3,carrera
