list1,list2,Var3,Var4
2,,2,brasero
0,,2,calentador
0,,2,pipa
6,,2,gas
0,,2,templado
5,,2,vaho
3,cp,2,horno
7,,2,chimenea
0,,2,cafetera
1,,2,calefacci�n
4,,2,temperatura
0,po,2,carb�n
8,,2,asador
0,,2,estufa
