list1,list2,Var3,Var4
4,,3,entrenador
6,,3,deporte
0,,3,corredor
0,,3,alpinista
2,,3,aer�bic
0,,3,atleta
7,ce,3,ciclista
0,,3,movimiento
8,,3,caminata
5,,3,mantenimiento
1,,3,gimnasio
3,eo,3,parapl�jico
0,,3,carrera
0,,3,ejercicio
