list1,list2,Var3,Var4
0,,6,maizal
6,,6,tractor
7,,6,cebada
0,,6,cultivo
0,,6,prado
0,,6,semilla
0,,6,ma�z
1,cp,6,cosecha
4,,6,harina
3,,6,cereales
8,,6,gestarse
5,po,6,granjero
0,,6,arroz
2,,6,trigo
