list1,list2,Var3,Var4
0,,6,catedral
2,,6,clero
8,,6,convento
0,,6,piano
9,,6,campanario
3,,6,capilla
4,po,6,fe
5,,6,dios
0,,6,coro
0,,6,comuni�n
0,,6,entrega
1,cp,6,monasterio
6,,6,ministro
7,,6,ceremonia
