list1,list2,Var3,Var4
0,,1,desayuno
0,,1,despensa
1,,1,restaurante
2,,1,bocata
0,,1,cena
0,,1,cocinero
0,,1,comida
0,,1,buffet
0,eo,1,hambruna
0,,1,sopa
0,,1,cocina
0,,1,almuerzo
3,ce,1,merienda
0,,1,alimento
