list1,list2,Var3,Var4
2,,4,atm�sfera
3,,4,humanidad
4,,4,vida
0,,4,ambiente
1,,4,planeta
8,,4,crecimiento
6,ce,4,evoluci�n
0,,4,campo
0,,4,paisaje
0,,4,animal
0,,4,criatura
5,eo,4,plaga
0,,4,naturaleza
7,,4,universo
