list1,list2,Var3,Var4
0,,1,ferri
0,,1,costa
0,,1,piscina
3,,1,rio
2,,1,mar
0,,1,arroyo
0,,1,nadador
0,eo,1,ahogado
0,,1,canal
0,,1,agua
0,,1,cauce
1,ce,1,estanque
4,,1,lancha
5,,1,lago
