subject,age,gender,word,salience,list,rating 
4,27,F,teatro,neutral,9,0
4,27,F,estadio,neutral,9,0
4,27,F,aeropuerto,neutral,9,0
4,27,F,estacion,neutral,9,0
4,27,F,metro,neutral,9,0
4,27,F,avion,neutral,9,0
4,27,F,encuentro,neutral,9,0
4,27,F,festival,neutral,9,0
4,27,F,pasajero,neutral,9,0
4,27,F,suicida,eodd,10,-6
4,27,F,altura,neutral,10,0
4,27,F,torre,neutral,10,0
4,27,F,brinco,neutral,10,0
4,27,F,balcon,neutral,10,0
4,27,F,andamio,neutral,10,0
4,27,F,ventana,neutral,10,0
4,27,F,tejado,neutral,10,0
4,27,F,edificio,neutral,10,0
4,27,F,altillo,neutral,10,0
4,27,F,cima,neutral,10,0
4,27,F,bajada,neutral,10,0
4,27,F,puente,neutral,10,0
4,27,F,rascacielos,neutral,10,0
4,27,F,ceguera,eodd,11,-6
4,27,F,vision,neutral,11,0
4,27,F,lupa,neutral,11,0
4,27,F,fotografia,neutral,11,0
4,27,F,cine,neutral,11,0
4,27,F,vista,neutral,11,0
4,27,F,ojo,neutral,11,0
4,27,F,panorama,neutral,11,0
4,27,F,video,neutral,11,0
4,27,F,escena,neutral,11,0
4,27,F,observador,neutral,11,0
4,27,F,optica,neutral,11,0
4,27,F,ojeada,neutral,11,0
4,27,F,mirada,neutral,11,0
4,27,F,ahogado,eodd,12,0
4,27,F,agua,neutral,12,0
4,27,F,ferri,neutral,12,0
4,27,F,piscina,neutral,12,0
4,27,F,nadador,neutral,12,0
4,27,F,lago,neutral,12,0
4,27,F,arroyo,neutral,12,0
4,27,F,costa,neutral,12,0
4,27,F,rio,neutral,12,0
4,27,F,canal,neutral,12,0
4,27,F,cauce,neutral,12,0
4,27,F,lancha,neutral,12,0
4,27,F,mar,neutral,12,0
4,27,F,estanque,neutral,12,0
4,27,F,morgue,eodd,13,0
4,27,F,deposito,neutral,13,0
4,27,F,baul,neutral,13,0
4,27,F,armario,neutral,13,0
4,27,F,consigna,neutral,13,0
4,27,F,nevera,neutral,13,0
4,27,F,casillero,neutral,13,0
4,27,F,envase,neutral,13,0
4,27,F,almacen,neutral,13,0
4,27,F,contenedor,neutral,13,0
4,27,F,caja,neutral,13,0
4,27,F,bote,neutral,13,0
4,27,F,trastero,neutral,13,0
4,27,F,cajon,neutral,13,0
4,27,F,hambruna,eodd,14,-4
4,27,F,alimento,neutral,14,0
4,27,F,restaurante,neutral,14,0
4,27,F,cena,neutral,14,0
4,27,F,cocinero,neutral,14,0
4,27,F,sopa,neutral,14,0
4,27,F,comida,neutral,14,0
4,27,F,almuerzo,neutral,14,0
4,27,F,merienda,neutral,14,0
4,27,F,cocina,neutral,14,0
4,27,F,desayuno,neutral,14,0
4,27,F,despensa,neutral,14,0
4,27,F,buffet,neutral,14,0
4,27,F,bocata,neutral,14,0
4,27,F,amputacion,eodd,15,-6
4,27,F,extremidad,neutral,15,0
4,27,F,hombro,neutral,15,0
4,27,F,mano,neutral,15,0
4,27,F,cadera,neutral,15,0
4,27,F,muneca,neutral,15,0
4,27,F,articulacion,neutral,15,0
4,27,F,pantorrilla,neutral,15,0
4,27,F,pierna,neutral,15,0
4,27,F,nudillo,neutral,15,0
4,27,F,brazo,neutral,15,0
4,27,F,codo,neutral,15,0
4,27,F,tobillo,neutral,15,0
4,27,F,muslo,neutral,15,0
4,27,F,sida,eodd,16,-6
4,27,F,transmission,neutral,16,0
4,27,F,emissor,neutral,16,0
4,27,F,senal,neutral,16,0
4,27,F,comunicaci—n,neutral,16,0
4,27,F,intercambio,neutral,16,0
4,27,F,importacion,neutral,16,0
4,27,F,transferencia,neutral,16,0
4,27,F,mensaje,neutral,16,0
4,27,F,fuente,neutral,16,0
4,27,F,correo,neutral,16,0
4,27,F,transaccion,neutral,16,0
4,27,F,receptor,neutral,16,0
4,27,F,destinatario,neutral,16,0
4,27,F,paraplejico,eodd,17,-6
4,27,F,deporte,neutral,17,6
4,27,F,caminata,neutral,17,0
4,27,F,ejercicio,neutral,17,0
4,27,F,alpinista,neutral,17,0
4,27,F,carrera,neutral,17,0
4,27,F,entrenador,neutral,17,0
4,27,F,atleta,neutral,17,0
4,27,F,mantenimiento,neutral,17,0
4,27,F,corredor,neutral,17,0
4,27,F,ciclista,neutral,17,0
4,27,F,movimiento,neutral,17,0
4,27,F,gimnasio,neutral,17,0
4,27,F,aerobic,neutral,17,0
4,27,F,plaga,eodd,18,-3
4,27,F,vida,neutral,18,0
4,27,F,criatura,neutral,18,0
4,27,F,naturaleza,neutral,18,0
4,27,F,universo,neutral,18,0
4,27,F,humanidad,neutral,18,0
4,27,F,evolucion,neutral,18,0
4,27,F,campo,neutral,18,0
4,27,F,paisaje,neutral,18,0
4,27,F,animal,neutral,18,0
4,27,F,atmosfera,neutral,18,0
4,27,F,planeta,neutral,18,0
4,27,F,ambiente,neutral,18,0
4,27,F,crecimiento,neutral,18,6
4,27,F,traidor,eodd,19,-6
4,27,F,persona,neutral,19,0
4,27,F,relacion,neutral,19,0
4,27,F,acompanante,neutral,19,0
4,27,F,socio,neutral,19,0
4,27,F,individuo,neutral,19,0
4,27,F,ser,neutral,19,0
4,27,F,hombre,neutral,19,0
4,27,F,dama,neutral,19,0
4,27,F,tipo,neutral,19,0
4,27,F,colega,neutral,19,0
4,27,F,mujer,neutral,19,0
4,27,F,companero,neutral,19,0
4,27,F,sujeto,neutral,19,0
4,27,F,tumor,eodd,20,-6
4,27,F,cerebro,neutral,20,0
4,27,F,meditacion,neutral,20,0
4,27,F,pensamiento,neutral,20,0
4,27,F,mente,neutral,20,0
4,27,F,inteligencia,neutral,20,6
4,27,F,creatividad,neutral,20,6
4,27,F,ingenio,neutral,20,0
4,27,F,neurona,neutral,20,0
4,27,F,razon,neutral,20,0
4,27,F,imaginacion,neutral,20,0
4,27,F,filosofia,neutral,20,0
4,27,F,craneo,neutral,20,0
4,27,F,cabeza,neutral,20,0
4,27,F,tierra,neutral,21,0
4,27,F,bosque,neutral,21,0
4,27,F,jardinero,neutral,21,0
4,27,F,gravilla,neutral,21,0
4,27,F,piedra,neutral,21,0
4,27,F,arbol,neutral,21,0
4,27,F,raiz,neutral,21,0
4,27,F,roca,neutral,21,0
4,27,F,pala,neutral,21,0
4,27,F,monticulo,neutral,21,0
4,27,F,parcela,neutral,21,0
4,27,F,terreno,neutral,21,0
4,27,F,fertilizante,neutral,21,0
4,27,F,suelo,neutral,21,0
4,27,F,futbol,neutral,22,0
4,27,F,tecnico,neutral,22,0
4,27,F,juego,neutral,22,0
4,27,F,portero,neutral,22,0
4,27,F,jugador,neutral,22,0
4,27,F,hincha,neutral,22,0
4,27,F,aficion,neutral,22,0
4,27,F,defensa,neutral,22,0
4,27,F,porteria,neutral,22,0
4,27,F,pelota,neutral,22,0
4,27,F,uniforme,neutral,22,0
4,27,F,torneo,neutral,22,0
4,27,F,coliseo,neutral,22,0
4,27,F,tribuna,neutral,22,0
4,27,F,invierno,neutral,23,0
4,27,F,trineo,neutral,23,0
4,27,F,glacial,neutral,23,0
4,27,F,tabla,neutral,23,0
4,27,F,pista,neutral,23,0
4,27,F,hielo,neutral,23,0
4,27,F,gorro,neutral,23,0
4,27,F,gafas,neutral,23,0
4,27,F,abrigo,neutral,23,0
4,27,F,frio,neutral,23,0
4,27,F,nieve,neutral,23,0
4,27,F,esquiador,neutral,23,0
4,27,F,motana,neutral,23,0
4,27,F,bajada_w2,neutral,23,0
4,27,F,bucal,neutral,24,0
4,27,F,dentista,neutral,24,0
4,27,F,hilo,neutral,24,0
4,27,F,fluoruro,neutral,24,0
4,27,F,molar,neutral,24,0
4,27,F,chicle,neutral,24,0
4,27,F,oral,neutral,24,0
4,27,F,cepillo,neutral,24,0
4,27,F,paladar,neutral,24,0
4,27,F,saliva,neutral,24,0
4,27,F,diente,neutral,24,0
4,27,F,mandibula,neutral,24,0
4,27,F,esmalte,neutral,24,0
4,27,F,incisivo,neutral,24,0
4,27,F,conductor,neutral,25,0
4,27,F,piloto,neutral,25,0
4,27,F,calle,neutral,25,0
4,27,F,moto,neutral,25,0
4,27,F,camino,neutral,25,0
4,27,F,coche,neutral,25,0
4,27,F,avenida,neutral,25,0
4,27,F,bicicleta,neutral,25,0
4,27,F,tranvia,neutral,25,0
4,27,F,autobus,neutral,25,0
4,27,F,chofer,neutral,25,0
4,27,F,ruta,neutral,25,0
4,27,F,tren,neutral,25,0
4,27,F,camion,neutral,25,0
4,27,F,carpintero,neutral,26,0
4,27,F,cincel,neutral,26,0
4,27,F,hierro,neutral,26,0
4,27,F,tornillo,neutral,26,0
4,27,F,madera,neutral,26,0
4,27,F,pared,neutral,26,0
4,27,F,clavo,neutral,26,0
4,27,F,cuna_v2,neutral,26,0
4,27,F,martillo,neutral,26,0
4,27,F,metal,neutral,26,0
4,27,F,tijeras,neutral,26,0
4,27,F,tuerca,neutral,26,0
4,27,F,puntilla,neutral,26,0
4,27,F,herramienta,neutral,26,0
4,27,F,dirigente,neutral,27,0
4,27,F,lider,neutral,27,0
4,27,F,marques,neutral,27,0
4,27,F,soberano,neutral,27,0
4,27,F,emperador,neutral,27,0
4,27,F,presidente,neutral,27,0
4,27,F,principe,neutral,27,0
4,27,F,nacion,neutral,27,0
4,27,F,reina,neutral,27,0
4,27,F,alcalde,neutral,27,0
4,27,F,noble,neutral,27,0
4,27,F,gobernador,neutral,27,0
4,27,F,jefe,neutral,27,0
4,27,F,monarquia,neutral,27,0
4,27,F,mascota,neutral,28,0
4,27,F,loro,neutral,28,0
4,27,F,tortuga,neutral,28,0
4,27,F,gato,neutral,28,0
4,27,F,conjeo,neutral,28,0
4,27,F,huron ,neutral,28,0
4,27,F,periquito,neutral,28,0
4,27,F,poni,neutral,28,0
4,27,F,hamster,neutral,28,0
4,27,F,canario,neutral,28,0
4,27,F,ardilla,neutral,28,0
4,27,F,perro,neutral,28,0
4,27,F,raton,neutral,28,0
4,27,F,pato,neutral,28,0
4,27,F,sonido,neutral,29,0
4,27,F,eco,neutral,29,0
4,27,F,radio,neutral,29,0
4,27,F,cancion,neutral,29,0
4,27,F,tono,neutral,29,0
4,27,F,murmullo,neutral,29,0
4,27,F,voz,neutral,29,0
4,27,F,volumen,neutral,29,0
4,27,F,bajo,neutral,29,0
4,27,F,cantante,neutral,29,0
4,27,F,estrofa,neutral,29,0
4,27,F,decibel,neutral,29,0
4,27,F,oido,neutral,29,0
4,27,F,entonacion,neutral,29,0
4,27,F,periodico,neutral,30,0
4,27,F,leyenda,neutral,30,0
4,27,F,escritor,neutral,30,0
4,27,F,encabezado,neutral,30,0
4,27,F,articulo,neutral,30,0
4,27,F,columna,neutral,30,0
4,27,F,prensa,neutral,30,0
4,27,F,noticia,neutral,30,0
4,27,F,reportero,neutral,30,0
4,27,F,anuncio,neutral,30,0
4,27,F,periodista,neutral,30,0
4,27,F,revista,neutral,30,0
4,27,F,editorial,neutral,30,0
4,27,F,imprenta,neutral,30,0
4,27,F,temperatura,neutral,31,0
4,27,F,cafetera,neutral,31,0
4,27,F,templado,neutral,31,0
4,27,F,chimenea,neutral,31,0
4,27,F,brasero,neutral,31,0
4,27,F,calefaccion,neutral,31,0
4,27,F,vaho,neutral,31,0
4,27,F,estufa,neutral,31,0
4,27,F,pipa,neutral,31,0
4,27,F,asador,neutral,31,0
4,27,F,gas,neutral,31,0
4,27,F,carbon,neutral,31,0
4,27,F,calentador,neutral,31,0
4,27,F,horno,neutral,31,0
4,27,F,bebe,neutral,32,0
4,27,F,madre,neutral,32,0
4,27,F,nacimiento,neutral,32,0
4,27,F,nino,neutral,32,0
4,27,F,crio,neutral,32,0
4,27,F,embarazo,neutral,32,0
4,27,F,parto,neutral,32,0
4,27,F,cuna,neutral,32,0
4,27,F,hijo,neutral,32,0
4,27,F,biberon,neutral,32,0
4,27,F,padre,neutral,32,0
4,27,F,chico,neutral,32,0
4,27,F,matrona,neutral,32,0
4,27,F,concepcion,neutral,32,0
4,27,F,matrimonio,neutral,33,0
4,27,F,familia,neutral,33,0
4,27,F,marido,neutral,33,0
4,27,F,nupcias,neutral,33,0
4,27,F,velo,neutral,33,0
4,27,F,invitacion,neutral,33,0
4,27,F,vestido,neutral,33,0
4,27,F,anillo,neutral,33,0
4,27,F,boda,neutral,33,0
4,27,F,compromiso,neutral,33,0
4,27,F,esposa,neutral,33,0
4,27,F,padrino,neutral,33,0
4,27,F,aniversario,neutral,33,0
4,27,F,novia,neutral,33,0
4,27,F,capilla,neutral,34,0
4,27,F,piano,neutral,34,0
4,27,F,monasterio,neutral,34,0
4,27,F,clero,neutral,34,0
4,27,F,fe,neutral,34,0
4,27,F,campanario,neutral,34,0
4,27,F,ministro,neutral,34,0
4,27,F,coro,neutral,34,0
4,27,F,comunion,neutral,34,0
4,27,F,catedral,neutral,34,0
4,27,F,dios,neutral,34,0
4,27,F,convento,neutral,34,0
4,27,F,ceremonia,neutral,34,0
4,27,F,entrega,neutral,34,0
4,27,F,sueno,neutral,35,0
4,27,F,dormitorio,neutral,35,0
4,27,F,noche,neutral,35,0
4,27,F,ocaso,neutral,35,0
4,27,F,anochecer,neutral,35,0
4,27,F,reloj,neutral,35,0
4,27,F,cortina,neutral,35,0
4,27,F,sabana,neutral,35,0
4,27,F,alcoba,neutral,35,0
4,27,F,pijama,neutral,35,0
4,27,F,habitacion,neutral,35,0
4,27,F,luna,neutral,35,0
4,27,F,almohada,neutral,35,0
4,27,F,manta,neutral,35,0
4,27,F,vivienda,neutral,36,0
4,27,F,inquilino,neutral,36,0
4,27,F,chalet,neutral,36,0
4,27,F,mansion,neutral,36,0
4,27,F,sotano,neutral,36,0
4,27,F,casa,neutral,36,0
4,27,F,habitante,neutral,36,0
4,27,F,bano,neutral,36,0
4,27,F,domicilio,neutral,36,0
4,27,F,piso,neutral,36,0
4,27,F,propietario,neutral,36,0
4,27,F,apartamento,neutral,36,0
4,27,F,cabana,neutral,36,0
4,27,F,planta,neutral,36,0
4,27,F,oceano,neutral,37,0
4,27,F,mediterraneo,neutral,37,0
4,27,F,barco,neutral,37,0
4,27,F,pez,neutral,37,0
4,27,F,bacalao,neutral,37,0
4,27,F,ola,neutral,37,0
4,27,F,orilla,neutral,37,0
4,27,F,puerto,neutral,37,0
4,27,F,anochoa,neutral,37,0
4,27,F,trucha,neutral,37,0
4,27,F,salmon ,neutral,37,0
4,27,F,sardina,neutral,37,0
4,27,F,atun,neutral,37,0
4,27,F,coral,neutral,37,0
4,27,F,educacion,neutral,38,0
4,27,F,profesor,neutral,38,0
4,27,F,estudiante,neutral,38,0
4,27,F,colegio,neutral,38,0
4,27,F,escuela,neutral,38,0
4,27,F,academia,neutral,38,0
4,27,F,universidad,neutral,38,0
4,27,F,maestro,neutral,38,0
4,27,F,pedagogia,neutral,38,0
4,27,F,aula,neutral,38,0
4,27,F,conocimiento,neutral,38,0
4,27,F,leccion,neutral,38,0
4,27,F,titulo,neutral,38,0
4,27,F,diploma,neutral,38,0
4,27,F,prado,neutral,39,0
4,27,F,gestarse,neutral,39,0
4,27,F,arroz,neutral,39,0
4,27,F,semilla,neutral,39,0
4,27,F,cereles,neutral,39,0
4,27,F,cosecha,neutral,39,0
4,27,F,maizal,neutral,39,0
4,27,F,harina,neutral,39,0
4,27,F,granjero,neutral,39,0
4,27,F,tractor,neutral,39,0
4,27,F,trigo,neutral,39,0
4,27,F,cultivo,neutral,39,0
4,27,F,cebada,neutral,39,0
4,27,F,maiz ,neutral,39,0
4,27,F,descnaso,neutral,40,3
4,27,F,cama,neutral,40,0
4,27,F,cojin,neutral,40,0
4,27,F,pausa,neutral,40,0
4,27,F,recostarse,neutral,40,0
4,27,F,sillon,neutral,40,0
4,27,F,hamaca,neutral,40,0
4,27,F,silencioso,neutral,40,0
4,27,F,siesta,neutral,40,0
4,27,F,dormitar,neutral,40,0
4,27,F,pensionado,neutral,40,0
4,27,F,paz,neutral,40,0
4,27,F,relajarse,neutral,40,3
4,27,F,colchon,neutral,40,0
5,27,M,violacion,eodd,1,-5
5,27,M,norma,neutral,1,-4
5,27,M,ley,neutral,1,-1
5,27,M,legislacion,neutral,1,-3
5,27,M,cumplimiento,neutral,1,-2
5,27,M,regla,neutral,1,-3
5,27,M,consenso,neutral,1,-2
5,27,M,instrucci—n,neutral,1,0
5,27,M,contrato,neutral,1,2
5,27,M,permiso,neutral,1,-2
5,27,M,resolucion,neutral,1,-2
5,27,M,declaracion,neutral,1,-2
5,27,M,pauta,neutral,1,-1
5,27,M,decision,neutral,1,3
5,27,M,nazi,eodd,2,-6
5,27,M,nacionalidad,neutral,2,4
5,27,M,cultura,neutral,2,5
5,27,M,visitante,neutral,2,3
5,27,M,natal,neutral,2,5
5,27,M,idioma,neutral,2,5
5,27,M,originario,neutral,2,-4
5,27,M,extranjero,neutral,2,5
5,27,M,inmigracion,neutral,2,-4
5,27,M,pasaporte,neutral,2,4
5,27,M,patriotismo,neutral,2,-5
5,27,M,viaje,neutral,2,5
5,27,M,lugareno,neutral,2,-1
5,27,M,visado,neutral,2,-3
5,27,M,sufrimiento,eodd,3,-5
5,27,M,sensibilidad,neutral,3,5
5,27,M,palma,neutral,3,1
5,27,M,terciopelo,neutral,3,6
5,27,M,vibracion,neutral,3,-3
5,27,M,dedo,neutral,3,4
5,27,M,piel,neutral,3,4
5,27,M,cuerpo,neutral,3,6
5,27,M,nervio,neutral,3,2
5,27,M,sensacion,neutral,3,3
5,27,M,roce,neutral,3,4
5,27,M,superficie,neutral,3,0
5,27,M,contacto,neutral,3,5
5,27,M,textura,neutral,3,3
5,27,M,asesino,eodd,4,-6
5,27,M,ocupacion,neutral,4,4
5,27,M,profesion,neutral,4,4
5,27,M,actor,neutral,4,4
5,27,M,quimico,neutral,4,4
5,27,M,vocacion,neutral,4,5
5,27,M,abogado,neutral,4,5
5,27,M,contable,neutral,4,3
5,27,M,banquero,neutral,4,-5
5,27,M,empleo,neutral,4,5
5,27,M,aprendiz,neutral,4,3
5,27,M,ingeniero,neutral,4,6
5,27,M,trabajo,neutral,4,5
5,27,M,fisico,neutral,4,3
5,27,M,asfixia,eodd,5,-6
5,27,M,oxigeno,neutral,5,6
5,27,M,respiracion,neutral,5,5
5,27,M,nariz,neutral,5,4
5,27,M,viento,neutral,5,5
5,27,M,inhalacion,neutral,5,-4
5,27,M,pulmon,neutral,5,3
5,27,M,soplo,neutral,5,5
5,27,M,vapor,neutral,5,4
5,27,M,ventilacion,neutral,5,4
5,27,M,brisa,neutral,5,6
5,27,M,branquias,neutral,5,-2
5,27,M,aire,neutral,5,5
5,27,M,boca,neutral,5,4
5,27,M,crimen,eodd,6,-6
5,27,M,libro,neutral,6,5
5,27,M,editor,neutral,6,4
5,27,M,protagonista,neutral,6,4
5,27,M,historia,neutral,6,5
5,27,M,novela,neutral,6,4
5,27,M,capitulo,neutral,6,4
5,27,M,texto,neutral,6,3
5,27,M,biografia,neutral,6,2
5,27,M,continuacion,neutral,6,4
5,27,M,ficcion,neutral,6,5
5,27,M,cuento,neutral,6,4
5,27,M,trama,neutral,6,5
5,27,M,autor,neutral,6,4
5,27,M,cancer,eodd,7,-5
5,27,M,dia,neutral,7,5
5,27,M,estrella,neutral,7,5
5,27,M,luz,neutral,7,6
5,27,M,energia,neutral,7,5
5,27,M,chispa,neutral,7,5
5,27,M,esplendor,neutral,7,5
5,27,M,reflectante,neutral,7,2
5,27,M,destello,neutral,7,4
5,27,M,eclipse,neutral,7,5
5,27,M,sol,neutral,7,5
5,27,M,solarium,neutral,7,3
5,27,M,luminoso,neutral,7,4
5,27,M,amanecer,neutral,7,6
5,27,M,masacre,eodd,8,-6
5,27,M,gente,neutral,8,4
5,27,M,asamblea,neutral,8,-3
5,27,M,grupo,neutral,8,3
5,27,M,congreso,neutral,8,-4
5,27,M,dialogo,neutral,8,4
5,27,M,comunidad,neutral,8,3
5,27,M,concentracion,neutral,8,4
5,27,M,asociacion,neutral,8,4
5,27,M,congregacion,neutral,8,4
5,27,M,concurrencia,neutral,8,3
5,27,M,reunion,neutral,8,4
5,27,M,simposio,neutral,8,2
5,27,M,invitados,neutral,8,5
5,27,M,terrorista,eodd,9,-6
5,27,M,publico,neutral,9,4
5,27,M,terminal,neutral,9,4
5,27,M,concierto,neutral,9,5
5,27,M,trafico,neutral,9,-4
5,27,M,teatro,neutral,9,5
5,27,M,estadio,neutral,9,4
5,27,M,aeropuerto,neutral,9,5
5,27,M,estacion,neutral,9,5
5,27,M,metro,neutral,9,2
5,27,M,avion,neutral,9,5
5,27,M,encuentro,neutral,9,5
5,27,M,festival,neutral,9,6
5,27,M,pasajero,neutral,9,3
5,27,M,suicida,eodd,10,-6
5,27,M,altura,neutral,10,3
5,27,M,torre,neutral,10,0
5,27,M,brinco,neutral,10,0
5,27,M,balcon,neutral,10,3
5,27,M,andamio,neutral,10,-1
5,27,M,ventana,neutral,10,4
5,27,M,tejado,neutral,10,2
5,27,M,edificio,neutral,10,2
5,27,M,altillo,neutral,10,2
5,27,M,cima,neutral,10,4
5,27,M,bajada,neutral,10,4
5,27,M,puente,neutral,10,3
5,27,M,rascacielos,neutral,10,4
5,27,M,ceguera,eodd,11,-5
5,27,M,vision,neutral,11,6
5,27,M,lupa,neutral,11,3
5,27,M,fotografia,neutral,11,5
5,27,M,cine,neutral,11,4
5,27,M,vista,neutral,11,5
5,27,M,ojo,neutral,11,5
5,27,M,panorama,neutral,11,5
5,27,M,video,neutral,11,4
5,27,M,escena,neutral,11,4
5,27,M,observador,neutral,11,4
5,27,M,optica,neutral,11,3
5,27,M,ojeada,neutral,11,3
5,27,M,mirada,neutral,11,3
5,27,M,ahogado,eodd,12,-6
5,27,M,agua,neutral,12,4
5,27,M,ferri,neutral,12,3
5,27,M,piscina,neutral,12,4
5,27,M,nadador,neutral,12,3
5,27,M,lago,neutral,12,5
5,27,M,arroyo,neutral,12,4
5,27,M,costa,neutral,12,5
5,27,M,rio,neutral,12,5
5,27,M,canal,neutral,12,4
5,27,M,cauce,neutral,12,3
5,27,M,lancha,neutral,12,3
5,27,M,mar,neutral,12,5
5,27,M,estanque,neutral,12,5
5,27,M,morgue,eodd,13,-5
5,27,M,deposito,neutral,13,-4
5,27,M,baul,neutral,13,1
5,27,M,armario,neutral,13,2
5,27,M,consigna,neutral,13,-1
5,27,M,nevera,neutral,13,4
5,27,M,casillero,neutral,13,-3
5,27,M,envase,neutral,13,2
5,27,M,almacen,neutral,13,1
5,27,M,contenedor,neutral,13,1
5,27,M,caja,neutral,13,1
5,27,M,bote,neutral,13,2
5,27,M,trastero,neutral,13,2
5,27,M,cajon,neutral,13,1
5,27,M,hambruna,eodd,14,-5
5,27,M,alimento,neutral,14,6
5,27,M,restaurante,neutral,14,5
5,27,M,cena,neutral,14,4
5,27,M,cocinero,neutral,14,4
5,27,M,sopa,neutral,14,5
5,27,M,comida,neutral,14,6
5,27,M,almuerzo,neutral,14,4
5,27,M,merienda,neutral,14,5
5,27,M,cocina,neutral,14,3
5,27,M,desayuno,neutral,14,5
5,27,M,despensa,neutral,14,3
5,27,M,buffet,neutral,14,5
5,27,M,bocata,neutral,14,3
5,27,M,amputacion,eodd,15,-5
5,27,M,extremidad,neutral,15,3
5,27,M,hombro,neutral,15,1
5,27,M,mano,neutral,15,2
5,27,M,cadera,neutral,15,1
5,27,M,muneca,neutral,15,3
5,27,M,articulacion,neutral,15,-3
5,27,M,pantorrilla,neutral,15,2
5,27,M,pierna,neutral,15,2
5,27,M,nudillo,neutral,15,-2
5,27,M,brazo,neutral,15,2
5,27,M,codo,neutral,15,-2
5,27,M,tobillo,neutral,15,3
5,27,M,muslo,neutral,15,3
5,27,M,sida,eodd,16,-6
5,27,M,transmission,neutral,16,-5
5,27,M,emissor,neutral,16,-3
5,27,M,senal,neutral,16,0
5,27,M,comunicaci—n,neutral,16,1
5,27,M,intercambio,neutral,16,2
5,27,M,importacion,neutral,16,1
5,27,M,transferencia,neutral,16,2
5,27,M,mensaje,neutral,16,2
5,27,M,fuente,neutral,16,2
5,27,M,correo,neutral,16,3
5,27,M,transaccion,neutral,16,3
5,27,M,receptor,neutral,16,3
5,27,M,destinatario,neutral,16,3
5,27,M,paraplejico,eodd,17,-5
5,27,M,deporte,neutral,17,5
5,27,M,caminata,neutral,17,3
5,27,M,ejercicio,neutral,17,5
5,27,M,alpinista,neutral,17,5
5,27,M,carrera,neutral,17,4
5,27,M,entrenador,neutral,17,4
5,27,M,atleta,neutral,17,5
5,27,M,mantenimiento,neutral,17,3
5,27,M,corredor,neutral,17,4
5,27,M,ciclista,neutral,17,4
5,27,M,movimiento,neutral,17,4
5,27,M,gimnasio,neutral,17,5
5,27,M,aerobic,neutral,17,4
5,27,M,plaga,eodd,18,-4
5,27,M,vida,neutral,18,6
5,27,M,criatura,neutral,18,5
5,27,M,naturaleza,neutral,18,6
5,27,M,universo,neutral,18,4
5,27,M,humanidad,neutral,18,5
5,27,M,evolucion,neutral,18,5
5,27,M,campo,neutral,18,6
5,27,M,paisaje,neutral,18,4
5,27,M,animal,neutral,18,5
5,27,M,atmosfera,neutral,18,5
5,27,M,planeta,neutral,18,6
5,27,M,ambiente,neutral,18,4
5,27,M,crecimiento,neutral,18,5
5,27,M,traidor,eodd,19,-5
5,27,M,persona,neutral,19,5
5,27,M,relacion,neutral,19,4
5,27,M,acompanante,neutral,19,3
5,27,M,socio,neutral,19,3
5,27,M,individuo,neutral,19,3
5,27,M,ser,neutral,19,5
5,27,M,hombre,neutral,19,0
5,27,M,dama,neutral,19,-3
5,27,M,tipo,neutral,19,-3
5,27,M,colega,neutral,19,4
5,27,M,mujer,neutral,19,5
5,27,M,companero,neutral,19,3
5,27,M,sujeto,neutral,19,-2
5,27,M,tumor,eodd,20,-6
5,27,M,cerebro,neutral,20,5
5,27,M,meditacion,neutral,20,1
5,27,M,pensamiento,neutral,20,5
5,27,M,mente,neutral,20,5
5,27,M,inteligencia,neutral,20,6
5,27,M,creatividad,neutral,20,5
5,27,M,ingenio,neutral,20,6
5,27,M,neurona,neutral,20,5
5,27,M,razon,neutral,20,5
5,27,M,imaginacion,neutral,20,6
5,27,M,filosofia,neutral,20,3
5,27,M,craneo,neutral,20,4
5,27,M,cabeza,neutral,20,3
5,27,M,tierra,neutral,21,6
5,27,M,bosque,neutral,21,6
5,27,M,jardinero,neutral,21,5
5,27,M,gravilla,neutral,21,-3
5,27,M,piedra,neutral,21,-3
5,27,M,arbol,neutral,21,5
5,27,M,raiz,neutral,21,4
5,27,M,roca,neutral,21,-2
5,27,M,pala,neutral,21,-2
5,27,M,monticulo,neutral,21,2
5,27,M,parcela,neutral,21,3
5,27,M,terreno,neutral,21,3
5,27,M,fertilizante,neutral,21,5
5,27,M,suelo,neutral,21,4
5,27,M,futbol,neutral,22,5
5,27,M,tecnico,neutral,22,4
5,27,M,juego,neutral,22,3
5,27,M,portero,neutral,22,2
5,27,M,jugador,neutral,22,4
5,27,M,hincha,neutral,22,5
5,27,M,aficion,neutral,22,5
5,27,M,defensa,neutral,22,3
5,27,M,porteria,neutral,22,5
5,27,M,pelota,neutral,22,4
5,27,M,uniforme,neutral,22,4
5,27,M,torneo,neutral,22,5
5,27,M,coliseo,neutral,22,5
5,27,M,tribuna,neutral,22,6
5,27,M,invierno,neutral,23,6
5,27,M,trineo,neutral,23,6
5,27,M,glacial,neutral,23,6
5,27,M,tabla,neutral,23,1
5,27,M,pista,neutral,23,0
5,27,M,hielo,neutral,23,2
5,27,M,gorro,neutral,23,3
5,27,M,gafas,neutral,23,3
5,27,M,abrigo,neutral,23,5
5,27,M,frio,neutral,23,5
5,27,M,nieve,neutral,23,6
5,27,M,esquiador,neutral,23,4
5,27,M,motana,neutral,23,6
5,27,M,bajada_w2,neutral,23,5
5,27,M,bucal,neutral,24,-2
