list1,list2,Var3,Var4
0,,1,coro
0,,1,ceremonia
2,,1,capilla
0,,1,entrega
0,,1,comuni�n
3,,1,convento
1,,1,clero
4,cp,1,catedral
0,,1,ministro
7,,1,campanario
5,,1,fe
0,po,1,piano
6,,1,dios
0,,1,monasterio
