list1,list2,Var3,Var4
0,,6,despensa
9,,6,buffet
8,,6,restaurante
2,,6,almuerzo
11,,6,bocata
6,,6,cocina
0,,6,alimento
10,eo,6,hambruna
5,,6,cena
4,,6,merienda
12,,6,sopa
3,ce,6,comida
7,,6,cocinero
1,,6,desayuno
