list1,list2,Var3,Var4
4,,2,ma�z
1,,2,granjero
2,,2,arroz
10,,2,maizal
6,,2,trigo
0,,2,cebada
7,cp,2,cosecha
0,,2,cereales
0,,2,semilla
9,,2,gestarse
8,po,2,tractor
5,,2,harina
3,,2,cultivo
0,,2,prado
