list1,list2,Var3,Var4
0,,2,comuni�n
0,,2,ministro
5,,2,ceremonia
0,,2,campanario
6,,2,entrega
8,,2,dios
1,po,2,coro
3,,2,monasterio
0,,2,catedral
4,,2,convento
0,,2,capilla
7,,2,fe
0,cp,2,clero
2,,2,piano
