list1,list2,Var3,Var4
0,,1,extranjero
4,,1,inmigraci�n
0,,1,visado
0,,1,idioma
0,,1,natal
0,,1,originario
1,eo,1,nazi
0,,1,visitante
5,,1,pasaporte
3,,1,patriotismo
0,ce,1,viaje
0,,1,cultura
2,,1,lugare�o
0,,1,nacionalidad
