list1,list2,Var3,Var4
6,,6,deporte
0,,6,mantenimiento
3,,6,ciclista
0,,6,atleta
7,,6,ejercicio
0,,6,entrenador
9,,6,movimiento
0,,6,aer�bic
5,eo,6,parapl�jico
2,,6,corredor
4,,6,gimnasio
1,,6,alpinista
8,ce,6,carrera
0,,6,caminata
