list1,list2,Var3,Var4
4,,3,coro
0,,3,comuni�n
0,,3,ministro
2,,3,monasterio
0,,3,entrega
6,,3,dios
5,po,3,fe
0,,3,catedral
0,,3,campanario
1,,3,piano
0,,3,clero
7,,3,capilla
0,cp,3,ceremonia
3,,3,convento
