list1,list2,Var3,Var4
4,,4,art�culo
7,,4,encabezado
2,,4,escritor
8,,4,prensa
6,,4,leyenda
1,,4,peri�dico
12,po,4,columna
5,,4,noticia
3,,4,reportero
0,,4,anuncio
10,,4,editorial
9,,4,revista
11,cp,4,imprenta
0,,4,periodista
