list1,list2,Var3,Var4
0,,3,ministro
0,,3,fe
3,,3,coro
4,,3,clero
5,,3,piano
0,,3,ceremonia
0,cp,3,catedral
0,,3,convento
0,,3,dios
0,,3,capilla
0,,3,entrega
1,po,3,campanario
2,,3,monasterio
6,,3,comuni�n
