list1,list2,Var3,Var4
1,,2,gimnasio
0,,2,ejercicio
3,,2,mantenimiento
0,,2,ciclista
0,,2,caminata
0,,2,alpinista
0,ce,2,movimiento
2,,2,entrenador
0,,2,aer�bic
0,,2,deporte
0,eo,2,parapl�jico
0,,2,corredor
0,,2,carrera
0,,2,atleta
