list1,list2,Var3,Var4
4,,3,rio
0,,3,lancha
5,,3,agua
7,,3,ferri
0,,3,lago
6,,3,arroyo
0,,3,costa
0,eo,3,ahogado
0,,3,mar
0,,3,canal
0,,3,cauce
3,ce,3,estanque
1,,3,piscina
2,,3,nadador
