list1,list2,Var3,Var4
1,,4,universo
0,,4,crecimiento
0,,4,ambiente
3,,4,evoluci�n
10,,4,animal
8,,4,naturaleza
5,eo,4,plaga
4,,4,criatura
0,,4,campo
7,,4,humanidad
2,ce,4,planeta
6,,4,atm�sfera
0,,4,paisaje
9,,4,vida
