list1,list2,Var3,Var4
0,,4,horno
1,,4,estufa
3,,4,calefacci�n
0,,4,asador
4,,4,brasero
0,,4,cafetera
0,,4,pipa
0,po,4,calentador
6,,4,carb�n
7,,4,temperatura
5,,4,vaho
2,cp,4,chimenea
0,,4,templado
8,,4,gas
