list1,list2,Var3,Var4
5,,2,lancha
0,,2,cauce
1,,2,nadador
0,,2,piscina
7,,2,agua
0,,2,costa
0,eo,2,ahogado
8,,2,rio
0,,2,mar
3,,2,estanque
2,ce,2,lago
4,,2,ferri
0,,2,arroyo
6,,2,canal
