list1,list2,Var3,Var4
2,,3,horno
0,,3,cafetera
0,,3,gas
0,,3,calentador
1,,3,temperatura
0,,3,carb�n
3,cp,3,asador
6,,3,calefacci�n
0,,3,pipa
4,,3,templado
5,,3,vaho
0,po,3,brasero
0,,3,estufa
0,,3,chimenea
