list1,list2,Var3,Var4
1,,3,clero
4,,3,fe
0,,3,ceremonia
3,,3,comuni�n
2,,3,campanario
0,,3,entrega
8,cp,3,piano
5,,3,ministro
0,,3,catedral
7,,3,coro
0,po,3,monasterio
9,,3,convento
6,,3,dios
0,,3,capilla
