list1,list2,Var3,Var4
1,,4,periodista
3,,4,editorial
0,,4,prensa
4,,4,anuncio
5,,4,imprenta
6,,4,peri�dico
0,cp,4,art�culo
8,,4,noticia
0,,4,revista
2,,4,columna
0,po,4,encabezado
9,,4,reportero
7,,4,leyenda
0,,4,escritor
