list1,list2,Var3,Var4
1,,2,granjero
2,,2,tractor
4,,2,trigo
8,,2,maizal
6,,2,cultivo
9,,2,gestarse
0,cp,2,cereales
0,,2,cosecha
0,,2,cebada
3,,2,ma�z
7,,2,prado
5,po,2,harina
10,,2,semilla
0,,2,arroz
