list1,list2,Var3,Var4
1,,6,cincel
2,,6,madera
8,,6,tijeras
7,,6,hierro
6,,6,metal
13,,6,puntilla
12,po,6,clavo
11,,6,martillo
10,,6,tuerca
9,,6,tornillo
4,cp,6,carpintero
3,,6,cu�a
0,,6,pared
5,,6,herramienta
