list1,list2,Var3,Var4
3,,2,trigo
0,,2,harina
1,,2,ma�z
0,,2,granjero
2,,2,maizal
6,,2,cereales
4,po,2,cosecha
0,,2,arroz
0,,2,gestarse
0,,2,cebada
0,cp,2,tractor
0,,2,semilla
5,,2,cultivo
0,,2,prado
