list1,list2,Var3,Var4
1,,1,arroyo
2,,1,nadador
3,,1,piscina
6,,1,mar
0,,1,cauce
4,,1,costa
0,,1,lancha
0,,1,estanque
5,eo,1,ahogado
0,,1,agua
0,,1,canal
0,,1,ferri
0,ce,1,lago
7,,1,rio
