list1,list2,Var3,Var4
3,,3,cosecha
2,,3,trigo
0,,3,cultivo
0,,3,arroz
0,,3,semilla
0,,3,gestarse
0,cp,3,maizal
0,,3,granjero
0,,3,ma�z
0,,3,tractor
1,,3,cebada
0,po,3,prado
0,,3,cereales
4,,3,harina
