list1,list2,Var3,Var4
0,,2,piano
0,,2,fe
0,,2,clero
0,,2,capilla
2,,2,convento
8,,2,dios
3,,2,monasterio
0,po,2,comuni�n
6,,2,ceremonia
0,,2,entrega
1,,2,catedral
5,cp,2,campanario
4,,2,coro
7,,2,ministro
