list1,list2,Var3,Var4
0,,1,cultivo
0,,1,gestarse
0,,1,maizal
0,,1,prado
3,,1,ma�z
0,,1,arroz
0,po,1,semilla
0,,1,cosecha
2,,1,tractor
0,,1,cereales
1,,1,granjero
0,,1,trigo
0,cp,1,cebada
0,,1,harina
