list1,list2,Var3,Var4
1,,1,maizal
10,,1,semilla
0,,1,prado
2,,1,cereales
5,,1,granjero
8,,1,tractor
9,cp,1,cultivo
11,,1,ma�z
0,,1,cebada
0,,1,trigo
4,,1,cosecha
3,po,1,arroz
6,,1,gestarse
7,,1,harina
