list1,list2,Var3,Var4
0,,3,semilla
4,,3,maizal
0,,3,cultivo
2,,3,cebada
1,,3,trigo
6,,3,prado
7,,3,granjero
0,cp,3,cereales
0,,3,cosecha
9,,3,gestarse
3,,3,ma�z
0,po,3,harina
5,,3,arroz
8,,3,tractor
