subject,oddballtype,transition,direction,wordposition,CRP
58,lowrec,to,Backwards,5,0
59,lowrec,to,Backwards,5,0.5
60,lowrec,to,Backwards,5,0
61,lowrec,to,Backwards,5,0.333333333333333
62,lowrec,to,Backwards,5,0
63,lowrec,to,Backwards,5,0.5
64,lowrec,to,Backwards,5,0
65,lowrec,to,Backwards,5,NaN
66,lowrec,to,Backwards,5,0
67,lowrec,to,Backwards,5,0
68,lowrec,to,Backwards,5,0.25
69,lowrec,to,Backwards,5,0
70,lowrec,to,Backwards,5,NaN
71,lowrec,to,Backwards,5,0.666666666666667
72,lowrec,to,Backwards,5,0.333333333333333
73,lowrec,to,Backwards,5,0
74,lowrec,to,Backwards,5,NaN
75,lowrec,to,Backwards,5,1
4,lowrec,to,Backwards,4,1
5,lowrec,to,Backwards,4,NaN
6,lowrec,to,Backwards,4,NaN
7,lowrec,to,Backwards,4,0
9,lowrec,to,Backwards,4,NaN
10,lowrec,to,Backwards,4,NaN
11,lowrec,to,Backwards,4,0
12,lowrec,to,Backwards,4,0.5
14,lowrec,to,Backwards,4,0
15,lowrec,to,Backwards,4,NaN
16,lowrec,to,Backwards,4,0
17,lowrec,to,Backwards,4,NaN
18,lowrec,to,Backwards,4,1
19,lowrec,to,Backwards,4,NaN
20,lowrec,to,Backwards,4,NaN
21,lowrec,to,Backwards,4,0
22,lowrec,to,Backwards,4,NaN
23,lowrec,to,Backwards,4,0
24,lowrec,to,Backwards,4,0
25,lowrec,to,Backwards,4,1
26,lowrec,to,Backwards,4,NaN
27,lowrec,to,Backwards,4,0
28,lowrec,to,Backwards,4,0.5
29,lowrec,to,Backwards,4,0
30,lowrec,to,Backwards,4,0
31,lowrec,to,Backwards,4,0
32,lowrec,to,Backwards,4,0
33,lowrec,to,Backwards,4,NaN
34,lowrec,to,Backwards,4,0.666666666666667
35,lowrec,to,Backwards,4,0.333333333333333
36,lowrec,to,Backwards,4,0
37,lowrec,to,Backwards,4,0
38,lowrec,to,Backwards,4,NaN
39,lowrec,to,Backwards,4,1
40,lowrec,to,Backwards,4,0.5
41,lowrec,to,Backwards,4,0
42,lowrec,to,Backwards,4,1
43,lowrec,to,Backwards,4,NaN
44,lowrec,to,Backwards,4,NaN
45,lowrec,to,Backwards,4,NaN
46,lowrec,to,Backwards,4,0
47,lowrec,to,Backwards,4,0
48,lowrec,to,Backwards,4,NaN
49,lowrec,to,Backwards,4,0
50,lowrec,to,Backwards,4,0
51,lowrec,to,Backwards,4,0.5
52,lowrec,to,Backwards,4,NaN
53,lowrec,to,Backwards,4,0
54,lowrec,to,Backwards,4,0.666666666666667
55,lowrec,to,Backwards,4,NaN
56,lowrec,to,Backwards,4,0
57,lowrec,to,Backwards,4,NaN
58,lowrec,to,Backwards,4,0
59,lowrec,to,Backwards,4,NaN
60,lowrec,to,Backwards,4,1
61,lowrec,to,Backwards,4,NaN
62,lowrec,to,Backwards,4,NaN
63,lowrec,to,Backwards,4,0
64,lowrec,to,Backwards,4,0.25
65,lowrec,to,Backwards,4,0.666666666666667
66,lowrec,to,Backwards,4,0.333333333333333
67,lowrec,to,Backwards,4,0.25
68,lowrec,to,Backwards,4,0.333333333333333
69,lowrec,to,Backwards,4,0
70,lowrec,to,Backwards,4,0
71,lowrec,to,Backwards,4,1
72,lowrec,to,Backwards,4,0
73,lowrec,to,Backwards,4,NaN
74,lowrec,to,Backwards,4,NaN
75,lowrec,to,Backwards,4,0.666666666666667
4,lowrec,to,Backwards,3,0
5,lowrec,to,Backwards,3,0
6,lowrec,to,Backwards,3,0.333333333333333
7,lowrec,to,Backwards,3,0
9,lowrec,to,Backwards,3,0.5
10,lowrec,to,Backwards,3,0.5
11,lowrec,to,Backwards,3,0
12,lowrec,to,Backwards,3,0
14,lowrec,to,Backwards,3,0.5
15,lowrec,to,Backwards,3,1
16,lowrec,to,Backwards,3,NaN
17,lowrec,to,Backwards,3,NaN
18,lowrec,to,Backwards,3,0
19,lowrec,to,Backwards,3,0
20,lowrec,to,Backwards,3,1
21,lowrec,to,Backwards,3,0
22,lowrec,to,Backwards,3,NaN
23,lowrec,to,Backwards,3,NaN
24,lowrec,to,Backwards,3,0
25,lowrec,to,Backwards,3,0
26,lowrec,to,Backwards,3,1
27,lowrec,to,Backwards,3,0
28,lowrec,to,Backwards,3,0
29,lowrec,to,Backwards,3,0.5
30,lowrec,to,Backwards,3,0.5
31,lowrec,to,Backwards,3,0
32,lowrec,to,Backwards,3,0
33,lowrec,to,Backwards,3,NaN
34,lowrec,to,Backwards,3,0
35,lowrec,to,Backwards,3,0
36,lowrec,to,Backwards,3,0
37,lowrec,to,Backwards,3,0
38,lowrec,to,Backwards,3,0
39,lowrec,to,Backwards,3,0
40,lowrec,to,Backwards,3,0.5
41,lowrec,to,Backwards,3,0
42,lowrec,to,Backwards,3,0
43,lowrec,to,Backwards,3,0
44,lowrec,to,Backwards,3,NaN
45,lowrec,to,Backwards,3,0
46,lowrec,to,Backwards,3,0
47,lowrec,to,Backwards,3,NaN
48,lowrec,to,Backwards,3,1
49,lowrec,to,Backwards,3,0
50,lowrec,to,Backwards,3,0.5
51,lowrec,to,Backwards,3,1
52,lowrec,to,Backwards,3,NaN
53,lowrec,to,Backwards,3,NaN
54,lowrec,to,Backwards,3,NaN
55,lowrec,to,Backwards,3,NaN
56,lowrec,to,Backwards,3,0.5
57,lowrec,to,Backwards,3,0
58,lowrec,to,Backwards,3,0
59,lowrec,to,Backwards,3,0
60,lowrec,to,Backwards,3,0.5
61,lowrec,to,Backwards,3,0
62,lowrec,to,Backwards,3,0
63,lowrec,to,Backwards,3,0
64,lowrec,to,Backwards,3,0.5
65,lowrec,to,Backwards,3,0.666666666666667
66,lowrec,to,Backwards,3,0.333333333333333
67,lowrec,to,Backwards,3,0.4
68,lowrec,to,Backwards,3,0
69,lowrec,to,Backwards,3,0.5
70,lowrec,to,Backwards,3,0
71,lowrec,to,Backwards,3,NaN
72,lowrec,to,Backwards,3,0.333333333333333
73,lowrec,to,Backwards,3,0
74,lowrec,to,Backwards,3,0
75,lowrec,to,Backwards,3,0
4,lowrec,to,Backwards,2,NaN
5,lowrec,to,Backwards,2,0
6,lowrec,to,Backwards,2,1
7,lowrec,to,Backwards,2,1
9,lowrec,to,Backwards,2,0.333333333333333
10,lowrec,to,Backwards,2,0
11,lowrec,to,Backwards,2,0
12,lowrec,to,Backwards,2,0.5
14,lowrec,to,Backwards,2,NaN
15,lowrec,to,Backwards,2,0.333333333333333
16,lowrec,to,Backwards,2,0
17,lowrec,to,Backwards,2,0
18,lowrec,to,Backwards,2,0.6
19,lowrec,to,Backwards,2,1
20,lowrec,to,Backwards,2,0
21,lowrec,to,Backwards,2,0
22,lowrec,to,Backwards,2,0.5
23,lowrec,to,Backwards,2,0.5
24,lowrec,to,Backwards,2,0
25,lowrec,to,Backwards,2,0
26,lowrec,to,Backwards,2,NaN
27,lowrec,to,Backwards,2,0.5
28,lowrec,to,Backwards,2,0
29,lowrec,to,Backwards,2,0
30,lowrec,to,Backwards,2,0.5
31,lowrec,to,Backwards,2,0
32,lowrec,to,Backwards,2,0.333333333333333
33,lowrec,to,Backwards,2,NaN
34,lowrec,to,Backwards,2,0
35,lowrec,to,Backwards,2,0
36,lowrec,to,Backwards,2,0.5
37,lowrec,to,Backwards,2,0
38,lowrec,to,Backwards,2,1
39,lowrec,to,Backwards,2,0.333333333333333
40,lowrec,to,Backwards,2,1
41,lowrec,to,Backwards,2,0
42,lowrec,to,Backwards,2,0.25
43,lowrec,to,Backwards,2,1
44,lowrec,to,Backwards,2,0
45,lowrec,to,Backwards,2,0
46,lowrec,to,Backwards,2,0
47,lowrec,to,Backwards,2,1
48,lowrec,to,Backwards,2,NaN
49,lowrec,to,Backwards,2,0.5
50,lowrec,to,Backwards,2,0.25
51,lowrec,to,Backwards,2,1
52,lowrec,to,Backwards,2,NaN
53,lowrec,to,Backwards,2,1
54,lowrec,to,Backwards,2,0
55,lowrec,to,Backwards,2,0
56,lowrec,to,Backwards,2,0
57,lowrec,to,Backwards,2,1
58,lowrec,to,Backwards,2,0.25
59,lowrec,to,Backwards,2,0
60,lowrec,to,Backwards,2,0
61,lowrec,to,Backwards,2,NaN
62,lowrec,to,Backwards,2,NaN
63,lowrec,to,Backwards,2,0
64,lowrec,to,Backwards,2,0.333333333333333
65,lowrec,to,Backwards,2,0
66,lowrec,to,Backwards,2,0.25
67,lowrec,to,Backwards,2,0.75
68,lowrec,to,Backwards,2,0
69,lowrec,to,Backwards,2,0
70,lowrec,to,Backwards,2,0
71,lowrec,to,Backwards,2,0
72,lowrec,to,Backwards,2,0
73,lowrec,to,Backwards,2,0.333333333333333
74,lowrec,to,Backwards,2,NaN
75,lowrec,to,Backwards,2,0
4,lowrec,to,Backwards,1,1
5,lowrec,to,Backwards,1,1
6,lowrec,to,Backwards,1,NaN
7,lowrec,to,Backwards,1,NaN
9,lowrec,to,Backwards,1,0
10,lowrec,to,Backwards,1,0
11,lowrec,to,Backwards,1,1
12,lowrec,to,Backwards,1,0
14,lowrec,to,Backwards,1,1
15,lowrec,to,Backwards,1,0
16,lowrec,to,Backwards,1,0
17,lowrec,to,Backwards,1,0
18,lowrec,to,Backwards,1,0
19,lowrec,to,Backwards,1,1
20,lowrec,to,Backwards,1,NaN
21,lowrec,to,Backwards,1,0
22,lowrec,to,Backwards,1,0
23,lowrec,to,Backwards,1,NaN
24,lowrec,to,Backwards,1,0.5
25,lowrec,to,Backwards,1,NaN
26,lowrec,to,Backwards,1,NaN
27,lowrec,to,Backwards,1,0.333333333333333
28,lowrec,to,Backwards,1,0
29,lowrec,to,Backwards,1,0
30,lowrec,to,Backwards,1,NaN
31,lowrec,to,Backwards,1,0.25
32,lowrec,to,Backwards,1,NaN
33,lowrec,to,Backwards,1,NaN
34,lowrec,to,Backwards,1,0
35,lowrec,to,Backwards,1,0
36,lowrec,to,Backwards,1,0.333333333333333
37,lowrec,to,Backwards,1,0.333333333333333
38,lowrec,to,Backwards,1,0
39,lowrec,to,Backwards,1,0
40,lowrec,to,Backwards,1,0
41,lowrec,to,Backwards,1,0
42,lowrec,to,Backwards,1,0
43,lowrec,to,Backwards,1,1
44,lowrec,to,Backwards,1,1
45,lowrec,to,Backwards,1,NaN
46,lowrec,to,Backwards,1,0.333333333333333
47,lowrec,to,Backwards,1,1
48,lowrec,to,Backwards,1,NaN
49,lowrec,to,Backwards,1,0.5
50,lowrec,to,Backwards,1,NaN
51,lowrec,to,Backwards,1,0
52,lowrec,to,Backwards,1,NaN
53,lowrec,to,Backwards,1,0
54,lowrec,to,Backwards,1,0
55,lowrec,to,Backwards,1,0.333333333333333
56,lowrec,to,Backwards,1,0
57,lowrec,to,Backwards,1,0.5
58,lowrec,to,Backwards,1,1
59,lowrec,to,Backwards,1,0.6
60,lowrec,to,Backwards,1,NaN
61,lowrec,to,Backwards,1,1
62,lowrec,to,Backwards,1,NaN
63,lowrec,to,Backwards,1,0.25
64,lowrec,to,Backwards,1,0
65,lowrec,to,Backwards,1,0
66,lowrec,to,Backwards,1,0
67,lowrec,to,Backwards,1,0.333333333333333
68,lowrec,to,Backwards,1,0.5
69,lowrec,to,Backwards,1,0.4
70,lowrec,to,Backwards,1,0.75
71,lowrec,to,Backwards,1,0.333333333333333
72,lowrec,to,Backwards,1,0
73,lowrec,to,Backwards,1,1
74,lowrec,to,Backwards,1,1
75,lowrec,to,Backwards,1,0
4,lowrec,to,Forwards,1,0.333333333333333
5,lowrec,to,Forwards,1,0.666666666666667
6,lowrec,to,Forwards,1,0
7,lowrec,to,Forwards,1,0
9,lowrec,to,Forwards,1,0.5
10,lowrec,to,Forwards,1,NaN
11,lowrec,to,Forwards,1,0
12,lowrec,to,Forwards,1,0.2
14,lowrec,to,Forwards,1,0.333333333333333
15,lowrec,to,Forwards,1,0.5
16,lowrec,to,Forwards,1,0
17,lowrec,to,Forwards,1,1
18,lowrec,to,Forwards,1,0.25
19,lowrec,to,Forwards,1,NaN
20,lowrec,to,Forwards,1,1
21,lowrec,to,Forwards,1,1
22,lowrec,to,Forwards,1,0
23,lowrec,to,Forwards,1,0
24,lowrec,to,Forwards,1,0
25,lowrec,to,Forwards,1,0
26,lowrec,to,Forwards,1,NaN
27,lowrec,to,Forwards,1,0.333333333333333
28,lowrec,to,Forwards,1,0.333333333333333
29,lowrec,to,Forwards,1,0
30,lowrec,to,Forwards,1,0
31,lowrec,to,Forwards,1,0
32,lowrec,to,Forwards,1,0.5
33,lowrec,to,Forwards,1,0
34,lowrec,to,Forwards,1,0.5
35,lowrec,to,Forwards,1,0
36,lowrec,to,Forwards,1,0
37,lowrec,to,Forwards,1,0.333333333333333
38,lowrec,to,Forwards,1,NaN
39,lowrec,to,Forwards,1,0.666666666666667
40,lowrec,to,Forwards,1,0
41,lowrec,to,Forwards,1,0
42,lowrec,to,Forwards,1,0
43,lowrec,to,Forwards,1,NaN
44,lowrec,to,Forwards,1,0
45,lowrec,to,Forwards,1,0
46,lowrec,to,Forwards,1,0
47,lowrec,to,Forwards,1,0
48,lowrec,to,Forwards,1,0
49,lowrec,to,Forwards,1,0
50,lowrec,to,Forwards,1,0.5
51,lowrec,to,Forwards,1,0
52,lowrec,to,Forwards,1,1
53,lowrec,to,Forwards,1,1
54,lowrec,to,Forwards,1,0.4
55,lowrec,to,Forwards,1,1
56,lowrec,to,Forwards,1,0.5
57,lowrec,to,Forwards,1,0.333333333333333
58,lowrec,to,Forwards,1,0
59,lowrec,to,Forwards,1,0
60,lowrec,to,Forwards,1,0.666666666666667
61,lowrec,to,Forwards,1,0.666666666666667
62,lowrec,to,Forwards,1,0.666666666666667
63,lowrec,to,Forwards,1,0.2
64,lowrec,to,Forwards,1,1
65,lowrec,to,Forwards,1,0
66,lowrec,to,Forwards,1,0.333333333333333
67,lowrec,to,Forwards,1,0.5
68,lowrec,to,Forwards,1,0
69,lowrec,to,Forwards,1,0.166666666666667
70,lowrec,to,Forwards,1,0.5
71,lowrec,to,Forwards,1,1
72,lowrec,to,Forwards,1,0.333333333333333
73,lowrec,to,Forwards,1,0.75
74,lowrec,to,Forwards,1,NaN
75,lowrec,to,Forwards,1,0.25
4,lowrec,to,Forwards,2,0
5,lowrec,to,Forwards,2,NaN
6,lowrec,to,Forwards,2,0.333333333333333
7,lowrec,to,Forwards,2,0
9,lowrec,to,Forwards,2,0
10,lowrec,to,Forwards,2,0.333333333333333
11,lowrec,to,Forwards,2,0.5
12,lowrec,to,Forwards,2,0.333333333333333
14,lowrec,to,Forwards,2,0
15,lowrec,to,Forwards,2,0
16,lowrec,to,Forwards,2,NaN
17,lowrec,to,Forwards,2,1
18,lowrec,to,Forwards,2,0
19,lowrec,to,Forwards,2,NaN
20,lowrec,to,Forwards,2,0
21,lowrec,to,Forwards,2,NaN
22,lowrec,to,Forwards,2,1
23,lowrec,to,Forwards,2,NaN
24,lowrec,to,Forwards,2,1
25,lowrec,to,Forwards,2,0
26,lowrec,to,Forwards,2,NaN
27,lowrec,to,Forwards,2,0
28,lowrec,to,Forwards,2,0
29,lowrec,to,Forwards,2,0.5
30,lowrec,to,Forwards,2,0
31,lowrec,to,Forwards,2,0
32,lowrec,to,Forwards,2,0
33,lowrec,to,Forwards,2,0
34,lowrec,to,Forwards,2,0
35,lowrec,to,Forwards,2,0
36,lowrec,to,Forwards,2,0.333333333333333
37,lowrec,to,Forwards,2,0
38,lowrec,to,Forwards,2,NaN
39,lowrec,to,Forwards,2,0
40,lowrec,to,Forwards,2,1
41,lowrec,to,Forwards,2,0
42,lowrec,to,Forwards,2,0
43,lowrec,to,Forwards,2,NaN
44,lowrec,to,Forwards,2,0.666666666666667
45,lowrec,to,Forwards,2,0
46,lowrec,to,Forwards,2,0
47,lowrec,to,Forwards,2,0
48,lowrec,to,Forwards,2,0
49,lowrec,to,Forwards,2,NaN
50,lowrec,to,Forwards,2,NaN
51,lowrec,to,Forwards,2,1
52,lowrec,to,Forwards,2,0
53,lowrec,to,Forwards,2,0
54,lowrec,to,Forwards,2,0.5
55,lowrec,to,Forwards,2,0
56,lowrec,to,Forwards,2,0
57,lowrec,to,Forwards,2,0
58,lowrec,to,Forwards,2,0.5
59,lowrec,to,Forwards,2,0
60,lowrec,to,Forwards,2,NaN
61,lowrec,to,Forwards,2,0
62,lowrec,to,Forwards,2,0.5
63,lowrec,to,Forwards,2,0.285714285714286
64,lowrec,to,Forwards,2,0.166666666666667
65,lowrec,to,Forwards,2,0.5
66,lowrec,to,Forwards,2,0.5
67,lowrec,to,Forwards,2,0.333333333333333
68,lowrec,to,Forwards,2,0.333333333333333
69,lowrec,to,Forwards,2,0
70,lowrec,to,Forwards,2,0
71,lowrec,to,Forwards,2,NaN
72,lowrec,to,Forwards,2,1
73,lowrec,to,Forwards,2,0.333333333333333
74,lowrec,to,Forwards,2,1
75,lowrec,to,Forwards,2,0
4,lowrec,to,Forwards,3,0
5,lowrec,to,Forwards,3,1
6,lowrec,to,Forwards,3,0
7,lowrec,to,Forwards,3,1
9,lowrec,to,Forwards,3,0
10,lowrec,to,Forwards,3,0
11,lowrec,to,Forwards,3,0
12,lowrec,to,Forwards,3,0.25
14,lowrec,to,Forwards,3,0
15,lowrec,to,Forwards,3,NaN
16,lowrec,to,Forwards,3,NaN
17,lowrec,to,Forwards,3,0
18,lowrec,to,Forwards,3,0
19,lowrec,to,Forwards,3,NaN
20,lowrec,to,Forwards,3,0
21,lowrec,to,Forwards,3,0
22,lowrec,to,Forwards,3,0
23,lowrec,to,Forwards,3,0.5
24,lowrec,to,Forwards,3,NaN
25,lowrec,to,Forwards,3,1
26,lowrec,to,Forwards,3,NaN
27,lowrec,to,Forwards,3,1
28,lowrec,to,Forwards,3,0
29,lowrec,to,Forwards,3,0
30,lowrec,to,Forwards,3,0.5
31,lowrec,to,Forwards,3,0.8
32,lowrec,to,Forwards,3,0.5
33,lowrec,to,Forwards,3,0
34,lowrec,to,Forwards,3,NaN
35,lowrec,to,Forwards,3,0
36,lowrec,to,Forwards,3,0.5
37,lowrec,to,Forwards,3,1
38,lowrec,to,Forwards,3,NaN
39,lowrec,to,Forwards,3,0
40,lowrec,to,Forwards,3,0
41,lowrec,to,Forwards,3,0
42,lowrec,to,Forwards,3,1
43,lowrec,to,Forwards,3,0
44,lowrec,to,Forwards,3,0.5
45,lowrec,to,Forwards,3,0.5
46,lowrec,to,Forwards,3,0.666666666666667
47,lowrec,to,Forwards,3,0
48,lowrec,to,Forwards,3,NaN
49,lowrec,to,Forwards,3,NaN
50,lowrec,to,Forwards,3,0
51,lowrec,to,Forwards,3,0
52,lowrec,to,Forwards,3,NaN
53,lowrec,to,Forwards,3,0
54,lowrec,to,Forwards,3,0
55,lowrec,to,Forwards,3,0
56,lowrec,to,Forwards,3,0.4
57,lowrec,to,Forwards,3,0
58,lowrec,to,Forwards,3,0
59,lowrec,to,Forwards,3,0
60,lowrec,to,Forwards,3,0
61,lowrec,to,Forwards,3,NaN
62,lowrec,to,Forwards,3,0
63,lowrec,to,Forwards,3,0.75
64,lowrec,to,Forwards,3,0
65,lowrec,to,Forwards,3,0.25
66,lowrec,to,Forwards,3,0
67,lowrec,to,Forwards,3,0.25
68,lowrec,to,Forwards,3,0
69,lowrec,to,Forwards,3,0.444444444444444
70,lowrec,to,Forwards,3,0
71,lowrec,to,Forwards,3,0
72,lowrec,to,Forwards,3,0
73,lowrec,to,Forwards,3,0
74,lowrec,to,Forwards,3,NaN
75,lowrec,to,Forwards,3,0.25
4,lowrec,to,Forwards,4,NaN
5,lowrec,to,Forwards,4,0
6,lowrec,to,Forwards,4,NaN
7,lowrec,to,Forwards,4,0
9,lowrec,to,Forwards,4,0
10,lowrec,to,Forwards,4,0
11,lowrec,to,Forwards,4,0
12,lowrec,to,Forwards,4,0.25
14,lowrec,to,Forwards,4,0
15,lowrec,to,Forwards,4,0
16,lowrec,to,Forwards,4,0
17,lowrec,to,Forwards,4,0
18,lowrec,to,Forwards,4,0.333333333333333
19,lowrec,to,Forwards,4,NaN
20,lowrec,to,Forwards,4,NaN
21,lowrec,to,Forwards,4,NaN
22,lowrec,to,Forwards,4,NaN
23,lowrec,to,Forwards,4,0
24,lowrec,to,Forwards,4,0.5
25,lowrec,to,Forwards,4,0
26,lowrec,to,Forwards,4,NaN
27,lowrec,to,Forwards,4,0
28,lowrec,to,Forwards,4,0
29,lowrec,to,Forwards,4,0.5
30,lowrec,to,Forwards,4,0.5
31,lowrec,to,Forwards,4,0.4
32,lowrec,to,Forwards,4,0
33,lowrec,to,Forwards,4,0.333333333333333
34,lowrec,to,Forwards,4,0.25
35,lowrec,to,Forwards,4,0.333333333333333
36,lowrec,to,Forwards,4,0
37,lowrec,to,Forwards,4,0
38,lowrec,to,Forwards,4,NaN
39,lowrec,to,Forwards,4,0
40,lowrec,to,Forwards,4,0.333333333333333
41,lowrec,to,Forwards,4,0
42,lowrec,to,Forwards,4,0
43,lowrec,to,Forwards,4,1
44,lowrec,to,Forwards,4,0
45,lowrec,to,Forwards,4,1
46,lowrec,to,Forwards,4,0
47,lowrec,to,Forwards,4,0.5
48,lowrec,to,Forwards,4,NaN
49,lowrec,to,Forwards,4,1
50,lowrec,to,Forwards,4,0
51,lowrec,to,Forwards,4,0
52,lowrec,to,Forwards,4,NaN
53,lowrec,to,Forwards,4,0
54,lowrec,to,Forwards,4,0
55,lowrec,to,Forwards,4,0.333333333333333
56,lowrec,to,Forwards,4,0.333333333333333
57,lowrec,to,Forwards,4,0
58,lowrec,to,Forwards,4,0.333333333333333
59,lowrec,to,Forwards,4,0.2
60,lowrec,to,Forwards,4,0.333333333333333
61,lowrec,to,Forwards,4,0
62,lowrec,to,Forwards,4,0
63,lowrec,to,Forwards,4,0.142857142857143
64,lowrec,to,Forwards,4,0
65,lowrec,to,Forwards,4,0
66,lowrec,to,Forwards,4,0
67,lowrec,to,Forwards,4,0
68,lowrec,to,Forwards,4,0
69,lowrec,to,Forwards,4,0.166666666666667
70,lowrec,to,Forwards,4,0.333333333333333
71,lowrec,to,Forwards,4,0
72,lowrec,to,Forwards,4,0.5
73,lowrec,to,Forwards,4,1
74,lowrec,to,Forwards,4,1
75,lowrec,to,Forwards,4,0
4,lowrec,to,Forwards,5,0
5,lowrec,to,Forwards,5,0
6,lowrec,to,Forwards,5,0
7,lowrec,to,Forwards,5,0
9,lowrec,to,Forwards,5,0
10,lowrec,to,Forwards,5,0
11,lowrec,to,Forwards,5,0.333333333333333
12,lowrec,to,Forwards,5,0
14,lowrec,to,Forwards,5,0
15,lowrec,to,Forwards,5,0
16,lowrec,to,Forwards,5,1
17,lowrec,to,Forwards,5,0
18,lowrec,to,Forwards,5,0.25
19,lowrec,to,Forwards,5,NaN
20,lowrec,to,Forwards,5,0
21,lowrec,to,Forwards,5,0.5
22,lowrec,to,Forwards,5,0.25
23,lowrec,to,Forwards,5,0
24,lowrec,to,Forwards,5,0
25,lowrec,to,Forwards,5,1
26,lowrec,to,Forwards,5,0.5
27,lowrec,to,Forwards,5,1
28,lowrec,to,Forwards,5,0
29,lowrec,to,Forwards,5,0
30,lowrec,to,Forwards,5,0
31,lowrec,to,Forwards,5,0
32,lowrec,to,Forwards,5,0.5
33,lowrec,to,Forwards,5,0.5
34,lowrec,to,Forwards,5,0
35,lowrec,to,Forwards,5,0
36,lowrec,to,Forwards,5,0
37,lowrec,to,Forwards,5,0.25
38,lowrec,to,Forwards,5,NaN
39,lowrec,to,Forwards,5,0
40,lowrec,to,Forwards,5,0.4
41,lowrec,to,Forwards,5,1
42,lowrec,to,Forwards,5,0.333333333333333
43,lowrec,to,Forwards,5,0
44,lowrec,to,Forwards,5,0
45,lowrec,to,Forwards,5,0
46,lowrec,to,Forwards,5,0
47,lowrec,to,Forwards,5,0
48,lowrec,to,Forwards,5,0
49,lowrec,to,Forwards,5,0
50,lowrec,to,Forwards,5,0.5
51,lowrec,to,Forwards,5,0
52,lowrec,to,Forwards,5,0.333333333333333
53,lowrec,to,Forwards,5,0
54,lowrec,to,Forwards,5,0
55,lowrec,to,Forwards,5,0
56,lowrec,to,Forwards,5,0.25
57,lowrec,to,Forwards,5,1
58,lowrec,to,Forwards,5,0.2
59,lowrec,to,Forwards,5,0
60,lowrec,to,Forwards,5,1
61,lowrec,to,Forwards,5,0.333333333333333
62,lowrec,to,Forwards,5,0
63,lowrec,to,Forwards,5,0
64,lowrec,to,Forwards,5,0.4
65,lowrec,to,Forwards,5,0.2
66,lowrec,to,Forwards,5,0.25
67,lowrec,to,Forwards,5,0
68,lowrec,to,Forwards,5,0.285714285714286
69,lowrec,to,Forwards,5,0.166666666666667
70,lowrec,to,Forwards,5,0
71,lowrec,to,Forwards,5,0
72,lowrec,to,Forwards,5,0.25
73,lowrec,to,Forwards,5,0
74,lowrec,to,Forwards,5,0
75,lowrec,to,Forwards,5,0
4,highrec,from,Backwards,5,0
5,highrec,from,Backwards,5,0
6,highrec,from,Backwards,5,0
7,highrec,from,Backwards,5,0
9,highrec,from,Backwards,5,0
10,highrec,from,Backwards,5,1
11,highrec,from,Backwards,5,0.333333333333333
12,highrec,from,Backwards,5,1
14,highrec,from,Backwards,5,0.333333333333333
15,highrec,from,Backwards,5,NaN
16,highrec,from,Backwards,5,1
17,highrec,from,Backwards,5,NaN
18,highrec,from,Backwards,5,NaN
19,highrec,from,Backwards,5,0
20,highrec,from,Backwards,5,NaN
21,highrec,from,Backwards,5,NaN
22,highrec,from,Backwards,5,1
23,highrec,from,Backwards,5,0
24,highrec,from,Backwards,5,0
25,highrec,from,Backwards,5,0.75
26,highrec,from,Backwards,5,0
27,highrec,from,Backwards,5,NaN
28,highrec,from,Backwards,5,0
29,highrec,from,Backwards,5,0
30,highrec,from,Backwards,5,1
31,highrec,from,Backwards,5,0
32,highrec,from,Backwards,5,0.333333333333333
33,highrec,from,Backwards,5,0
34,highrec,from,Backwards,5,0
35,highrec,from,Backwards,5,0
36,highrec,from,Backwards,5,0
37,highrec,from,Backwards,5,NaN
38,highrec,from,Backwards,5,NaN
39,highrec,from,Backwards,5,0.666666666666667
40,highrec,from,Backwards,5,0
41,highrec,from,Backwards,5,0.25
42,highrec,from,Backwards,5,0
43,highrec,from,Backwards,5,NaN
44,highrec,from,Backwards,5,0
45,highrec,from,Backwards,5,NaN
46,highrec,from,Backwards,5,0
47,highrec,from,Backwards,5,0.25
48,highrec,from,Backwards,5,0
49,highrec,from,Backwards,5,1
50,highrec,from,Backwards,5,1
51,highrec,from,Backwards,5,0
52,highrec,from,Backwards,5,1
53,highrec,from,Backwards,5,1
54,highrec,from,Backwards,5,0
55,highrec,from,Backwards,5,0
56,highrec,from,Backwards,5,NaN
57,highrec,from,Backwards,5,1
58,highrec,from,Backwards,5,NaN
59,highrec,from,Backwards,5,0
60,highrec,from,Backwards,5,0
61,highrec,from,Backwards,5,0
62,highrec,from,Backwards,5,NaN
63,highrec,from,Backwards,5,0
64,highrec,from,Backwards,5,0.333333333333333
65,highrec,from,Backwards,5,NaN
66,highrec,from,Backwards,5,NaN
67,highrec,from,Backwards,5,1
68,highrec,from,Backwards,5,0
69,highrec,from,Backwards,5,1
70,highrec,from,Backwards,5,NaN
71,highrec,from,Backwards,5,NaN
72,highrec,from,Backwards,5,0
73,highrec,from,Backwards,5,NaN
74,highrec,from,Backwards,5,NaN
75,highrec,from,Backwards,5,NaN
4,highrec,from,Backwards,4,0.5
5,highrec,from,Backwards,4,0
6,highrec,from,Backwards,4,0.333333333333333
7,highrec,from,Backwards,4,0.333333333333333
9,highrec,from,Backwards,4,0
10,highrec,from,Backwards,4,0
11,highrec,from,Backwards,4,0
12,highrec,from,Backwards,4,NaN
14,highrec,from,Backwards,4,0
15,highrec,from,Backwards,4,1
16,highrec,from,Backwards,4,NaN
