list1,list2,Var3,Var4
2,,6,evoluci�n
1,,6,animal
4,,6,crecimiento
0,,6,campo
0,,6,atm�sfera
9,,6,vida
5,,6,planeta
0,ce,6,universo
6,,6,humanidad
0,,6,ambiente
0,,6,paisaje
7,eo,6,plaga
8,,6,naturaleza
3,,6,criatura
