list1,list2,Var3,Var4
0,,2,noticia
0,,2,reportero
0,,2,anuncio
1,,2,leyenda
2,,2,art�culo
0,,2,escritor
5,cp,2,editorial
8,,2,columna
3,,2,encabezado
7,,2,prensa
6,po,2,peri�dico
4,,2,periodista
0,,2,imprenta
0,,2,revista
