list1,list2,Var3,Var4
1,,4,cultura
2,,4,patriotismo
0,,4,lugare�o
3,,4,natal
4,,4,pasaporte
0,,4,nacionalidad
5,eo,4,nazi
0,,4,inmigraci�n
7,,4,visitante
6,,4,visado
0,,4,idioma
8,ce,4,viaje
0,,4,extranjero
0,,4,originario
